componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"FISICA 3","FISI0262","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","RONALDO SANTOS DA SILVA","35M34","37","35","36","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FISICA 4","FISI0263","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCIO ANDRE RODRIGUES CAVALCANTI DE ALENCAR","3N12 5N34","18","35","18","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FISICA 4","FISI0263","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCIO ANDRE RODRIGUES CAVALCANTI DE ALENCAR","35T34","27","35","26","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA BÁSICA","FISI0142","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MENILTON MENEZES","23M12","16","55","56","REGULAR","19/03/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA BÁSICA","FISI0142","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MENILTON MENEZES","2M34 4M12","19","55","47","REGULAR","20/03/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA BÁSICA","FISI0142","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MENILTON MENEZES","34N34","28","55","41","REGULAR","20/03/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA BÁSICA","FISI0142","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","SUSANA DE SOUZA LALIC, JORGE MOURA SILVA","4T34 6T56","8","30","25","REGULAR","14/02/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA BÁSICA","FISI0142","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JORGE MOURA SILVA, JOSÉ HENRIQUE LOPES DA SILVA","24M56","8","30","25","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"FISICA DAS RADIAÇÕES","FISI0313","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ALBERICO BLOHEM DE CARVALHO JUNIOR","35T12","15","35","15","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA E SOCIEDADE","FISI0274","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","CESAR MOURA NASCIMENTO","3N12 6N34","26","55","53","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA E SOCIEDADE","FISI0274","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","GERSON CORTES DUARTE FILHO","35T34","13","55","44","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA E SOCIEDADE","FISI0274","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANDRE MAURICIO CONCEICAO DE SOUZA","35T34","18","55","54","REGULAR","22/02/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA E SOCIEDADE","FISI0274","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANDRE MAURICIO CONCEICAO DE SOUZA","35T56","16","55","49","REGULAR","21/02/2021","CONSOLIDADA","PRESENCIAL"
"FISICA MATEMATICA 1","FISI0289","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","OSMAR DE SOUZA E SILVA JUNIOR","3N12 5N34","57","35","35","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FISICA MATEMATICA 2","FISI0290","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANDREI SMIRNOV","3N34 5N12","35","35","35","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTAÇÃO CIENTÍFICA PARA FÍSICA 1","FISI0279","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCELO ANDRADE MACEDO","2N1234","18","30","18","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTAÇÃO CIENTÍFICA PARA FÍSICA 1","FISI0279","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCELO ANDRADE MACEDO","6T1234","16","30","15","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTAÇÃO PARA O ENSINO DE FÍSICA 1","FISI0283","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JHON FREDY MARTINEZ AVILA","4N34 6N1234","10","30","10","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTAÇÃO PARA O ENSINO DE FÍSICA 2","FISI0284","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LAELIA PUMILLA BOTELHO CAMPOS DOS SANTOS","4N34 6N1234","7","30","7","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTAÇÃO PARA O ENSINO DE FÍSICA 3","FISI0285","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANA FIGUEIREDO MAIA","2N1234 4N34","7","30","7","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"INSTRUMENTAÇÃO PARA O ENSINO DE FÍSICA 4","FISI0286","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","CESAR MOURA NASCIMENTO","3N34 5N1234","9","30","9","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À FÍSICA MÉDICA","FISI0312","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DIVANIZIA DO NASCIMENTO SOUZA","6T12","29","55","53","REGULAR","13/02/2021","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À PESQUISA","FISI0288","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCOS ANTONIO COUTO DOS SANTOS","2N12 4N34","7","35","7","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO DE ASTRONOMIA E ASTROFÍSICA","FISI0332","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LUCIANO CASARINI","24T56","9","30","9","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO DE ESTRUTURA DA MATÉRIA 1","FISI0277","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","PETRUCIO BARROZO DA SILVA","3N12","17","30","17","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO DE ESTRUTURA DA MATÉRIA 2","FISI0278","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","PETRUCIO BARROZO DA SILVA","3N34","14","30","14","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"MECANICA CLASSICA 1","FISI0294","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FRANCISCO ASSIS GOIS DE ALMEIDA","24T56","31","35","31","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"MECANICA ESTATISTICA 1","FISI0299","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FRANCISCO ASSIS GOIS DE ALMEIDA","35T56","9","35","9","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"MECÂNICA QUÂNTICA 1","FISI0297","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EDISON JESUS RAMIREZ PLAZA","24T56","6","35","7","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"METODOS DE FISICA EXPERIMENTAL","FISI0301","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCOS VINICIUS DOS SANTOS REZENDE","35T12","10","35","10","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"PERSPECTIVAS EM ASTROFÍSICA","FISI0327","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DIOGO MARTINS SOUTO","6T1234","37","80","46","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"RADIAÇÕES NÃO IONIZANTES EM CIÊNCIAS DA SAÚDE","FISI0314","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JOSE JOATAN RODRIGUES JUNIOR","24T34","12","35","12","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"SISTEMAS PLANETARIOS","FISI0329","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DIOGO MARTINS SOUTO","24T34","18","35","18","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"TERMODINAMICA PARA FISICA","FISI0305","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EMERSON LUIS DE SANTA HELENA","2N12 4N34","22","35","22","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA II","LETRI0034","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VILMA MOTA QUINTELA","2N1234","48","50","49","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA III","LETRI0010","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LUIZ ROSALVO COSTA","2N34 5N12","48","50","48","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA PORTUGUESA II","LETRI0038","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FABIO JOSE SANTOS DE OLIVEIRA","2N12 6N34","40","50","40","REGULAR","13/02/2021","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO PARA O ENSINO DE GÊNEROS TEXTUAIS","LETRI0027","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCIA REGINA CURADO PEREIRA MARIANO","2N12 6N34","34","50","34","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA PORTUGUESA IV","LETRI0050","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JEAN PAUL D ANTONY COSTA SILVA","2N34 6N12","37","50","37","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO DE CRÍTICA LITERÁRIA","LETRI0036","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ÉVERTON DE JESUS SANTOS, CHRISTINA BIELINSKI RAMALHO","2N1234","23","50","23","REGULAR","14/02/2021","CONSOLIDADA","PRESENCIAL"
"EXPERIÊNCIA DE CRIAÇÃO LITERÁRIA","LETRI0047","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","CHRISTINA BIELINSKI RAMALHO","2T3456","11","50","11","REGULAR","13/02/2021","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA APLICADA AO ENSINO DE LÍNGUA MATERNA","LETRI0019","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","Local a Definir","2020","1","19/10/2020","12/02/2021","FABIO ELIAS VERDIANI TFOUNI","3N12 6N34","50","52","50","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO II","LETRI0005","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ADRIANA SACRAMENTO DE OLIVEIRA, CHRISTINA BIELINSKI RAMALHO","3N34 4N12","40","50","40","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"SOCIOLINGUÍSTICA","LETRI0021","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FABIO ELIAS VERDIANI TFOUNI","3N34 6N12","49","50","49","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS PARA O ENSINO DE ALFABETIZAÇÃO","LETRI0024","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LUIZ ROSALVO COSTA","3N12 5N34","41","50","41","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA INFANTO-JUVENIL","LETRI0043","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FABIO JOSE SANTOS DE OLIVEIRA","3N1234","23","50","23","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"INGLÊS INSTRUMENTAL I","LETRI0063","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","IANE DA SILVA SANTOS","5N1234","64","52","51","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS DA LÍNGUA LATINA","LETRI0051","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LUCIENE LAGES SILVA","5N1234","45","50","46","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA I","LETRI0008","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCIA REGINA CURADO PEREIRA MARIANO","4N34 6N12","45","50","45","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA II","LETRI0041","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","CHRISTINA BIELINSKI RAMALHO","4N1234","42","50","42","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA IV","LETRI0049","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VILMA MOTA QUINTELA","4N1234","40","50","40","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"INGLÊS INSTRUMENTAL I","LETRI0063","TURMA 02","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","IANE DA SILVA SANTOS","6N1234","60","50","47","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA LATINA","LETRI0056","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LUCIENE LAGES SILVA","4T56  4N12","11","50","11","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO DE LÍNGUA PORTUGUESA I","LETRI0001","TURMA 02","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JEAN PAUL D ANTONY COSTA SILVA","5N1234","15","25","15","REGULAR","11/02/2021","CONSOLIDADA","PRESENCIAL"
"INGLÊS INSTRUMENTAL I","LETRI0063","TURMA 03","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","IANE DA SILVA SANTOS","6T3456","64","50","50","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","LETRI0061","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ADRIANA SACRAMENTO DE OLIVEIRA","6N1234","30","50","31","REGULAR","14/02/2021","CONSOLIDADA","PRESENCIAL"
"CONTABILIDADE INDUSTRIAL","CONTA0040","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ROSA EUNICE ALVES AZEVEDO","2N34 6N12","27","55","27","REGULAR","20/02/2021","CONSOLIDADA","PRESENCIAL"
"CONTABILIDADE DE SERVIÇOS","CONTA0041","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EMERSON AUGUSTO XAVIER DE GOES","4N34 5N12","23","55","24","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"ÉTICA GERAL E PROFISSIONAL EM CONTABILIDADE","CONTA0033","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ROSA EUNICE ALVES AZEVEDO","24N12","54","55","52","REGULAR","22/02/2021","CONSOLIDADA","PRESENCIAL"
"AUDITORIA II","CONTA0054","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EGON JOSE MATEUS CELESTINO","2N34 4N12","32","55","32","REGULAR","13/02/2021","CONSOLIDADA","PRESENCIAL"
"CONTABILIDADE AVANÇADA","CONTA0048","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EGON JOSE MATEUS CELESTINO","23N12","40","55","39","REGULAR","13/02/2021","CONSOLIDADA","PRESENCIAL"
"CONTABILIDADE DO 3º SETOR","CONTA0045","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FABIO PRADO DOS SANTOS SANTANA","3N34 5N12","10","55","10","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"NOÇÕES DE ATUÁRIA","CONTA0060","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","PEDRO MARLUS CAVALCANTE DE ALBUQUERQUE ESTRELA","5N34 6N12","16","55","17","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"TEORIA CONTÁBIL","CONTA0030","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIANA DÓREA FIGUEIRÊDO PINTO","45N12","39","55","38","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"OBRIGAÇÕES E ROTINAS TRABALHISTAS","CONTA0058","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","SÉRGIO RICARDO VIEIRA REZENDE","2N34 4N12","35","55","37","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"OBRIGAÇÕES E ROTINAS FISCAIS","CONTA0057","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EMERSON AUGUSTO XAVIER DE GOES","3N12 5N34","23","55","23","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"CONTABILIDADE DAS INSTITUIÇÕES FINANCEIRAS","CONTA0042","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ELENILDO SANTOS BEZERRA","3N12 6N34","41","55","43","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"ANÁLISE DAS DEMONSTRAÇÕES CONTÁBEIS","CONTA0051","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","PEDRO MARLUS CAVALCANTE DE ALBUQUERQUE ESTRELA","3N34 5N12","52","55","52","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"BASES HISTÓRICAS, ÉTICAS E LEGAIS DA ENFERMAGEM","ENFER0101","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EDILENE CURVELO HORA MOTA","4M1234","41","50","62","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"CAPACITAÇÃO PEDAGÓGICA EM SAÚDE","ENFER0099","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA DO CARMO DE OLIVEIRA","2M1234","26","30","26","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA CRIANÇA E DO ADOLESCENTE I","ENFER0106","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","KEYLA BESSA PINTO, AGLAE DA SILVA ARAUJO ANDRADE","2M1234  5T34","6","6","6","REGULAR","09/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA CRIANÇA E DO ADOLESCENTE I","ENFER0106","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","KEYLA BESSA PINTO, MARIA INES BRANDAO BOCARDI, AGLAE DA SILVA ARAUJO ANDRADE","4M1234  5T34","7","6","6","REGULAR","05/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA CRIANÇA E DO ADOLESCENTE I","ENFER0106","TURMA 01C","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","AGLAE DA SILVA ARAUJO ANDRADE, KEYLA BESSA PINTO","5M1234  5T34","5","6","5","REGULAR","05/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA CRIANÇA E DO ADOLESCENTE II","ENFER0108","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ROSEMAR BARBOSA MENDES","2M1234  2T12","7","6","6","REGULAR","19/08/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA CRIANÇA E DO ADOLESCENTE II","ENFER0108","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ROSEMAR BARBOSA MENDES","3M1234  2T12","5","6","5","REGULAR","04/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA CRIANÇA E DO ADOLESCENTE II","ENFER0108","TURMA 01C","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LUCIANA DE SANTANA LÔBO SILVA, ROSEMAR BARBOSA MENDES","5M1234  2T12","9","7","7","REGULAR","04/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA MULHER I","ENFER0105","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LEILA LUIZA CONCEICAO GONCALVES, MARIA INES BRANDAO BOCARDI","3M1234  5T12","6","6","6","REGULAR","03/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA MULHER I","ENFER0105","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA INES BRANDAO BOCARDI, LEILA LUIZA CONCEICAO GONCALVES","4M1234  5T12","4","6","5","REGULAR","05/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA MULHER I","ENFER0105","TURMA 01C","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LEILA LUIZA CONCEICAO GONCALVES, MARIA INES BRANDAO BOCARDI","5M1234  5T12","9","6","6","REGULAR","03/03/2022","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA MULHER II","ENFER0112","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANA DORCAS DE MELO INAGAKI, MARIA INES BRANDAO BOCARDI","2M1234 4M123","4","5","5","REGULAR","01/12/2021","CONSOLIDADA","PRESENCIAL"
"ENFERMAGEM EM SAÚDE DA MULHER II","ENFER0112","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANA DORCAS DE MELO INAGAKI","3M1234 4M123","6","5","5","REGULAR","01/12/2021","CONSOLIDADA","PRESENCIAL"
