componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"LABORATÓRIO PARA O ENSINO DE GÊNEROS TEXTUAIS","LETRV0078","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 09:00h-12:50h SALA DE AULA - DID 1 - 102","2019","1","29/04/2019","09/09/2019","MARIA LEONIA GARCIA COSTA CARVALHO","4M3456","37","50","43","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO PARA O ENSINO DE GÊNEROS TEXTUAIS","LETRV0078","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 09:00h-12:50h SALA DE AULA - DID 1 - 103","2019","1","29/04/2019","09/09/2019","FLÁVIO PASSOS SANTANA","4M3456","49","50","49","REGULAR","16/09/2019","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO PARA O ENSINO DE GÊNEROS TEXTUAIS","LETRV0078","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-14:50h SALA DE AULA - DID 6 - 007<br/>5 - 13:00h-14:50h SALA DE AULA - DID 6 - 017","2019","1","29/04/2019","09/09/2019","JOSE RICARDO CARVALHO DA SILVA","35T12","49","50","50","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"LEGISLAÇÃO E ENSINO","LETRV0111","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 07:00h-10:50h SALA DE AULA - DID 5 - 108","2019","1","29/04/2019","09/09/2019","RICARDO NASCIMENTO ABREU","6M1234","72","50","55","REGULAR","13/09/2019","CONSOLIDADA","PRESENCIAL"
"LEGISLAÇÃO E ENSINO","LETRV0111","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h SALA DE AULA - DID 6 - 109","2019","1","29/04/2019","09/09/2019","RICARDO NASCIMENTO ABREU","5N1234","49","50","50","REGULAR","13/09/2019","CONSOLIDADA","PRESENCIAL"
"LEGISLAÇÃO E ENSINO","LETRV0111","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-18:50h SALA DE AULA - DID 5 - 108","2019","1","29/04/2019","09/09/2019","ISABEL CRISTINA MICHELAN DE AZEVEDO","2T3456","63","50","53","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"LEGISLAÇÃO E ENSINO","LETRV0111","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-22:20 SALA DE AULA - DID 5 - 108","2019","1","29/04/2019","09/09/2019","MARILEIA SILVA DOS REIS","4N1234","51","51","51","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"LEGISLAÇÃO E ENSINO","LETRV0111","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 07:00h-10:50h SALA DE AULA - DID 3 - 116","2019","1","29/04/2019","09/09/2019","RICARDO NASCIMENTO ABREU","6M1234","54","56","56","REGULAR","13/09/2019","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA I","LETRV0063","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h SALA DE AULA - DID 5 - 107","2019","1","29/04/2019","09/09/2019","OZÉIAS PEREIRA DA CONCEIÇÃO FILHO","5N1234","51","50","52","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA II","LETRV0068","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA - DID 5 - 004<br/>4 - 09:00h-10:50h SALA DE AULA - DID 5 - 004","2019","1","29/04/2019","09/09/2019","MAGNA MARIA DE OLIVEIRA RAMOS","2M56 4M34","27","50","31","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA II","LETRV0068","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 6 - 110<br/>5 - 20:40h-22:20h SALA DE AULA - DID 5 - 007","2019","1","29/04/2019","09/09/2019","ISABELA MARÍLIA SANTANA SANTOS","3N12 5N34","69","50","53","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA II","LETRV0068","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 13:00h-16:50 SALA DE AULA - DID 3 - 112","2019","1","29/04/2019","09/09/2019","MARILEIA SILVA DOS REIS, SANDRO MARCIO DRUMOND ALVES MARENGO","6T1234","76","59","58","REGULAR","06/09/2019","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA II","LETRV0068","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 09:00h-10:50h SALA DE AULA - DID 5 - 002<br/>6 - 11:00h-12:50h SALA DE AULA - DID 5 - 001","2019","1","29/04/2019","09/09/2019","DENISE PORTO CARDOSO","4M34 6M56","53","50","52","REGULAR","03/09/2019","CONSOLIDADA","PRESENCIAL"
"LÍNGUA PORTUGUESA II","LETRV0068","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 07:00h-10:50h SALA DE AULA - DID 1 - 104","2019","1","29/04/2019","09/09/2019","RAQUEL MEISTER KO FREITAG","5M1234","15","50","15","REGULAR","29/08/2019","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA","LETRV0060","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-10:50h SALA DE AULA - DID 6 - 107<br/>4 - 09:00h-10:50h SALA DE AULA - DID 6 - 107","2019","1","29/04/2019","09/09/2019","FLAVIA FERREIRA DA SILVA ROCHA","24M34","20","50","51","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA","LETRV0060","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-20:30h SALA DE AULA - DID 5 - 004<br/>6 - 20:40h-22:20h SALA DE AULA - DID 1 - 013","2019","1","29/04/2019","09/09/2019","SANDRO MARCIO DRUMOND ALVES MARENGO","4N12 6N34","8","50","50","REGULAR","06/09/2019","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA","LETRV0060","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 13:00h-16:50h SALA DE AULA - DID 5 - 110","2019","1","29/04/2019","09/09/2019","FLAVIA FERREIRA DA SILVA ROCHA","5T1234","6","50","50","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA","LETRV0060","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA - DID 6 - 107<br/>6 - 09:00h-10:50h SALA DE AULA - DID 1 - 012","2019","1","29/04/2019","09/09/2019","FLÁVIO PASSOS SANTANA","2M56 6M34","4","50","51","REGULAR","16/09/2019","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA","LETRV0060","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-22:20h SALA DE AULA - DID 1 - 107","2019","1","29/04/2019","09/09/2019","OZÉIAS PEREIRA DA CONCEIÇÃO FILHO","4N1234","9","50","51","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA","LETRV0060","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h SALA DE AULA - DID 3 - 106","2019","1","29/04/2019","09/09/2019","LUCAS PAZOLINE DA SILVA FERREIRA","6N1234","20","60","57","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"LINGUÍSTICA","LETRV0060","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA - DID 4 - 009<br/>4 - 09:00h-10:50h SALA DE AULA - DID 5 - 102","2019","1","29/04/2019","09/09/2019","ISABEL CRISTINA MICHELAN DE AZEVEDO","3M56 4M34","7","60","59","REGULAR","07/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA I","LETRV0070","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 07:00h-08:50h SALA DE AULA - DID 6 - 105<br/>6 - 11:00h-12:50h SALA DE AULA - DID 6 - 107","2019","1","29/04/2019","09/09/2019","ALBERTO ROIPHE BRUNO","5M12 6M56","51","50","54","REGULAR","06/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA I","LETRV0070","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 20:40h-22:20h SALA DE AULA - DID 5 - 011<br/>6 - 18:50h-20:30h SALA DE AULA - DID 5 - 006","2019","1","29/04/2019","09/09/2019","JOSALBA FABIANA DOS SANTOS","4N34 6N12","40","50","44","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA I","LETRV0070","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-18:50h SALA DE AULA - DID 6 - 111<br/>5 - 17:00h-18:50h SALA DE AULA - DID 6 - 111","2019","1","29/04/2019","09/09/2019","AFONSO HENRIQUE FAVERO","35T56","68","50","57","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA I","LETRV0070","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 07:00h-10:50h SALA DE AULA - DID 1 - 103","2019","1","29/04/2019","09/09/2019","THIAGO MACIEL GUIMARÃES","3M1234","75","51","53","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA I","LETRV0070","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 4 - 114<br/>5 - 18:50h-20:30h SALA DE AULA - DID 5 - 018","2019","1","29/04/2019","09/09/2019","AFONSO HENRIQUE FAVERO","3N34 5N12","27","50","30","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA III","LETRV0080","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 11:00h-12:50h SALA DE AULA - DID 6 - 007<br/>6 - 09:00h-10:50h SALA DE AULA - DID 6 - 007","2019","1","29/04/2019","09/09/2019","ALBERTO ROIPHE BRUNO","5M56 6M34","69","50","63","REGULAR","06/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA BRASILEIRA III","LETRV0080","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-20:30h SALA DE AULA - DID 6 - 113<br/>6 - 20:40h-22:20h SALA DE AULA - DID 6 - 110","2019","1","29/04/2019","09/09/2019","JOSALBA FABIANA DOS SANTOS","4N12 6N34","54","50","50","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA INFANTO-JUVENIL","LETRV0090","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 11:00h-12:50h SALA DE AULA - DID 1 - 004<br/>5 - 09:00h-10:50h SALA DE AULA - DID 1 - 003","2019","1","29/04/2019","09/09/2019","MAGNA MARIA DE OLIVEIRA RAMOS","4M56 5M34","33","50","33","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA INFANTO-JUVENIL","LETRV0090","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h SALA DE AULA - DID 5 - 113","2019","1","29/04/2019","09/09/2019","MARIA ROSENEIDE DOS SANTOS BERNARDO","5N1234","50","50","52","REGULAR","06/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA PORTUGUESA I","LETRV0071","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-10:50h SALA DE AULA - DID 5 - 004<br/>5 - 11:00h-12:50h SALA DE AULA - DID 5 - 004","2019","1","29/04/2019","09/09/2019","MAGNA MARIA DE OLIVEIRA RAMOS","3M34 5M56","41","50","43","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA PORTUGUESA I","LETRV0071","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-20:30h SALA DE AULA - DID 5 - 004<br/>6 - 20:40h-22:20h SALA DE AULA - DID 6 - 109","2019","1","29/04/2019","09/09/2019","ANA MARIA VASCONCELOS MARTINS DE CASTRO","5N12 6N34","52","50","53","REGULAR","21/08/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA PORTUGUESA III","LETRV0081","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA - DID 6 - 005<br/>6 - 11:00h-12:50h SALA DE AULA - DID 6 - 003","2019","1","29/04/2019","09/09/2019","MARIA LEONIA GARCIA COSTA CARVALHO","36M56","52","50","50","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"LITERATURA PORTUGUESA III","LETRV0081","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h SALA DE AULA - DID 5 - 110","2019","1","29/04/2019","09/09/2019","JOSALBA FABIANA DOS SANTOS","2N1234","51","50","50","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"PORTUGUÊS INSTRUMENTAL","LETRV0096","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 6 - 113<br/>5 - 18:50h-20:30h SALA DE AULA - DID 6 - 113","2019","1","29/04/2019","09/09/2019","ISABELA MARÍLIA SANTANA SANTOS","3N34 5N12","50","60","50","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"PORTUGUÊS INSTRUMENTAL","LETRV0096","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 5 - 015<br/>5 - 20:40h-22:20h SALA DE AULA - DID 4 - 112","2019","1","29/04/2019","09/09/2019","IGOR GADIOLI CAVALCANTE","3N12 5N34","7","30","30","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"PORTUGUÊS INSTRUMENTAL","LETRV0096","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 5 - 016<br/>5 - 20:40h-22:20h SALA DE AULA - DID 4 - 113","2019","1","29/04/2019","09/09/2019","THADEU VINICIUS SOUZA TELES","3N12 5N34","5","30","30","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA - DID 1 - 013<br/>5 - 11:00h-12:50h SALA DE AULA - DID 6 - 110","2019","1","29/04/2019","09/09/2019","RENATA FERREIRA COSTA BONIFÁCIO","35M56","24","50","51","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h SALA DE AULA - DID 1 - 114","2019","1","29/04/2019","09/09/2019","OZÉIAS PEREIRA DA CONCEIÇÃO FILHO","2N1234","28","50","56","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-18:50h SALA DE AULA - DID 5 - 111","2019","1","29/04/2019","09/09/2019","JOSE RICARDO CARVALHO DA SILVA","3T3456","22","50","50","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 07:00h-08:50h SALA DE AULA - DID 6 - 107<br/>4 - 07:00h-08:50h SALA DE AULA - DID 1 - 103","2019","1","29/04/2019","09/09/2019","GERSINEY PABLO SANTOS","24M12","11","50","51","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h SALA DE AULA - DID 5 - 109","2019","1","29/04/2019","09/09/2019","LORENA GOMES FREITAS DE CASTRO","2N1234","18","50","50","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h SALA DE AULA - DID 3 - 104","2019","1","29/04/2019","09/09/2019","ANTÔNIO FÉLIX DE SOUZA NETO","5N1234","25","60","60","REGULAR","17/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-16:50h SALA DE AULA - DID 1 - 012<br/>4 - 15:00h-16:50h SALA DE AULA - DID 6 - 111","2019","1","29/04/2019","09/09/2019","FLAVIA FERREIRA DA SILVA ROCHA","24T34","13","50","52","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 17:00h-18:50 SALA DE AULA - DID 6 - 105<br />6 - 17:00h-18:50 SALA DE AULA - DID 6 - 105","2019","1","29/04/2019","09/09/2019","FLAVIA FERREIRA DA SILVA ROCHA","46T56","24","51","51","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 09","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h SALA DE AULA - DID 5 - 110","2019","1","29/04/2019","09/09/2019","ISABELA MARÍLIA SANTANA SANTOS","6N1234","69","50","54","REGULAR","10/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 10","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-18:50h SALA DE AULA - DID 5 - 015<br/>5 - 13:00h-14:50h SALA DE AULA - DID 5 - 008","2019","1","29/04/2019","09/09/2019","RENATA FERREIRA COSTA BONIFÁCIO","3T56 5T12","12","50","50","REGULAR","06/09/2019","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E RECEPÇÃO DE TEXTO I","LETRV0059","TURMA 11","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h SALA DE AULA - DID 6 - 107","2019","1","29/04/2019","09/09/2019","FLÁVIO PASSOS SANTANA","6N1234","9","50","49","REGULAR","16/09/2019","CONSOLIDADA","PRESENCIAL"
"SEMÂNTICA E PRAGMÁTICA","LETRV0079","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-10:50h SALA DE AULA - DID 6 - 105<br/>5 - 09:00h-10:50h SALA DE AULA - DID 6 - 105","2019","1","29/04/2019","09/09/2019","LEILANE RAMOS DA SILVA","35M34","56","50","54","REGULAR","02/09/2019","CONSOLIDADA","PRESENCIAL"
"SEMÂNTICA E PRAGMÁTICA","LETRV0079","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 20:40h-22:20h SALA DE AULA - DID 6 - 113<br/>6 - 18:50h-20:30h SALA DE AULA - DID 6 - 112","2019","1","29/04/2019","09/09/2019","SANDRO MARCIO DRUMOND ALVES MARENGO","4N34 6N12","60","50","58","REGULAR","06/09/2019","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA I","LETRV0062","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 11:00h-12:50h SALA DE AULA - DID 6 - 110<br/>6 - 11:00h-12:50h SALA DE AULA - DID 6 - 109","2019","1","29/04/2019","09/09/2019","CARLOS EDUARDO JAPIASSU DE QUEIROZ","46M56","17","50","50","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA I","LETRV0062","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h SALA DE AULA - DID 1 - 108","2019","1","29/04/2019","09/09/2019","ALEXANDRE DE MELO ANDRADE","5N1234","13","50","51","REGULAR","08/09/2019","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA I","LETRV0062","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 15:00h-16:50h SALA DE AULA - DID 6 - 109<br/>6 - 15:00h-16:50h SALA DE AULA - DID 6 - 108","2019","1","29/04/2019","09/09/2019","CARLOS EDUARDO JAPIASSU DE QUEIROZ","46T34","6","50","53","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA I","LETRV0062","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 07:00h-10:50h SALA DE AULA - DID 5 - 112","2019","1","29/04/2019","09/09/2019","ANA MARIA VASCONCELOS MARTINS DE CASTRO","5M1234","18","50","52","REGULAR","22/08/2019","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA I","LETRV0062","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-22:20h SALA DE AULA - DID 6 - 105","2019","1","29/04/2019","09/09/2019","MARCUS VINÍCIUS LIMA ARIMATEA PRADO SANTOS","4N1234","21","50","50","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA I","LETRV0062","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h SALA DE AULA - DID 3 - 112","2019","1","29/04/2019","09/09/2019","IVANILDO ARAUJO NUNES","2N1234","18","60","59","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"TEORIA DA LITERATURA I","LETRV0062","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 5 - 005<br/>5 - 20:40h-22:20h SALA DE AULA - DID 1 - 013","2019","1","29/04/2019","09/09/2019","MARCUS VINÍCIUS LIMA ARIMATEA PRADO SANTOS","3N12 5N34","9","50","47","REGULAR","09/09/2019","CONSOLIDADA","PRESENCIAL"
"SOCIOLOGIA DAS ORGANIZACOES","ADM0046","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 5 - 008<br/>4 - 20:40h-22:20h SALA DE AULA - DID 5 - 003","2019","1","29/04/2019","09/09/2019","AUGUSTO CESAR VIEIRA DOS SANTOS","2N12 4N34","11","50","49","REGULAR","21/09/2019","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ADMINISTRACAO","ADM0002","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 1 - 012<br/>5 - 18:50h-20:30h SALA DE AULA - DID 5 - 012","2019","1","29/04/2019","09/09/2019","FLÁVIA LOPES PACHECO","3N34 5N12","15","50","49","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À ESTATÍSTICA","ESTAT0002","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-20:30h AUDITÓRIO DO CCET - 002<br/>6 - 20:40h-22:20h SALA DE AULA - DID 3 - 002","2019","1","29/04/2019","09/09/2019","CARLOS RAPHAEL ARAÚJO DANIEL","4N12 6N34","22","69","67","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"BIOESTATÍSTICA","ESTAT0003","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-14:50h SALA DE AULA - DID 3 - 016<br/>4 - 13:00h-14:50h SALA DE AULA - DID 3 - 016","2019","1","29/04/2019","09/09/2019","ESDRAS ADRIANO BARBOSA DOS SANTOS","24T12","41","50","37","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"BIOESTATÍSTICA","ESTAT0003","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 09:00h-12:50h SALA DE AULA - DID 3 - 020","2019","1","29/04/2019","09/09/2019","SAMUEL DE OLIVEIRA RIBEIRO","6M3456","68","64","63","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À ESTATÍSTICA","ESTAT0002","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 3 - 105<br/>4 - 18:50h-20:30h SALA DE AULA - DID 3 - 111","2019","1","29/04/2019","09/09/2019","ULISSES VIEIRA GUIMARAES","24N12","68","65","64","REGULAR","11/09/2019","CONSOLIDADA","PRESENCIAL"
"NORMA PADRÃO ESCRITA","LETRV0095","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA - DID 5 - 004<br/>5 - 11:00h-12:50h SALA DE AULA - DID 4 - 101","2019","1","29/04/2019","09/09/2019","LEILANE RAMOS DA SILVA","35M56","7","50","8","REGULAR","04/09/2019","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA EDUCACAO FÍSICA E DO ESPORTE","EDFIS0155","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA - DID 5 - 107<br/>5 - 13:00h-14:50h SALA DE AULA - DID 5 - 105","2019","1","29/04/2019","09/09/2019","AILTON FERNANDO SANTANA DE OLIVEIRA","2M56  5T12","15","50","53","REGULAR","12/09/2019","CONSOLIDADA","PRESENCIAL"
"INICIAÇÃO MOTORA ESPORTIVA","EDFIS0004","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-10:50h SALA DE AULA 01 - DEF - 001<br/>5 - 09:00h-10:50h SALA DE AULA 01 - DEF - 001","2019","1","29/04/2019","09/09/2019","MARZO EDIR DA SILVA","35M34","36","25","26","REGULAR","18/09/2019","CONSOLIDADA","PRESENCIAL"
"INICIAÇÃO MOTORA ESPORTIVA","EDFIS0004","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA 01 - DEF - 001<br/>5 - 11:00h-12:50h SALA DE AULA 01 - DEF - 001","2019","1","29/04/2019","09/09/2019","MARZO EDIR DA SILVA","35M56","16","25","19","REGULAR","18/09/2019","CONSOLIDADA","PRESENCIAL"
