componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"QUÍMICA ANALÍTICA AVANÇADA","QUIMI0011","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LUCIANE PIMENTA CRUZ ROMAO","35M34","13","15","11","REGULAR","16/02/2022","CONSOLIDADA","PRESENCIAL"
"ELUCIDAÇÃO ESTRUTURAL DE COMPOSTOS ORGÂNICOS I","QUIMI0094","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","VALERIA REGINA DE SOUZA MORAES","35M12","4","15","4","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"QUÍMICA ORGÂNICA AVANÇADA","QUIMI0072","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","PERICLES BARRETO ALVES","35M56","7","15","6","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM FÍSICO-QUÍMICA II","QUIMI0111","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","NIVAN BEZERRA DA COSTA JUNIOR","4M3456","4","15","2","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"MÉTODOS DE SÍNTESE E CARACTERIZAÇÃO DE COMPOSTOS INORGÂNICOS","QUIMI0006","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ANNE MICHELLE GARRIDO PEDROSA DE SOUZA","2T3456","2","15","2","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"METABÓLITOS SECUNDÁRIOS BIOATIVOS","QUIMI0096","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","JAMES ALMADA DA SILVA","36T34","3","15","3","REGULAR","09/07/2021","CONSOLIDADA","PRESENCIAL"
"TEORIAS EM PSICOLOGIA","PSICO0071","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARCUS EUGENIO OLIVEIRA LIMA, ROGERIO DA SILVA PAES HENRIQUES","3T2345","29","29","29","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"ANÁLISE DE ALIMENTOS","ALIME0029","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ALESSANDRA ALMEIDA CASTRO PAGANI","3M2345","11","15","10","REGULAR","23/06/2021","CONSOLIDADA","PRESENCIAL"
"GESTÃO DE QUALIDADE NA INDÚSTRIA DE ALIMENTOS","ALIME0041","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARIA TEREZINHA SANTOS LEITE NETA, NARENDRA NARAIN","6T1234","8","15","8","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"MICROBIOLOGIA DE ALIMENTOS","ALIME0032","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LUCIANA CRISTINA LINS DE AQUINO SANTANA","4M2345","7","15","6","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"TECNOLOGIA DE BEBIDAS","ALIME0052","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ALINE TELLES BIASOTO MARQUES","2M2345","12","15","11","REGULAR","10/11/2021","CONSOLIDADA","PRESENCIAL"
"PROCESSAMENTO E CONSERVAÇÃO DE ALIMENTOS","ALIME0033","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","PATRICIA BELTRAO LESSA CONSTANT","3T1234","9","15","8","REGULAR","07/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTRUTURA DE DADOS","COMPU0042","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","RAFAEL OLIVEIRA VASCONCELOS","24T34","2","30","2","REGULAR","28/06/2021","CONSOLIDADA","PRESENCIAL"
"ARQUITETURA DE COMPUTADORES","COMPU0002","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","EDWARD DAVID MORENO ORDONEZ","23T12","6","30","6","REGULAR","20/07/2021","CONSOLIDADA","PRESENCIAL"
"APRENDIZADO DE MÁQUINA","COMPU0043","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","HENDRIK TEIXEIRA MACEDO","3T3456","11","30","11","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"VISÃO COMPUTACIONAL","COMPU0026","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","DANIEL OLIVEIRA DANTAS","4M3456","3","30","3","REGULAR","23/07/2021","CONSOLIDADA","PRESENCIAL"
"MÉTODOS E TÉCNICAS DE PESQUISA CIENTÍFICA E TECNOLÓGICA","COMPU0046","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","GILTON JOSÉ FERREIRA DA SILVA","4T12 5T34","28","30","28","REGULAR","08/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIOS ACADÊMICOS SEMANAIS I","COMPU0052","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ADMILSON DE RIBAMAR LIMA RIBEIRO","6T34","19","50","19","REGULAR","21/07/2021","CONSOLIDADA","PRESENCIAL"
"ENGENHARIA DE SOFTWARE","COMPU0006","TURMA 01","NÃO INFORMADO","Local a Definir","2021","1","15/03/2021","26/06/2021","GLAUCO DE FIGUEIREDO CARNEIRO","5T56  5N12","12","30","12","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"AVANÇOS EM QUÍMICA DE ALIMENTOS","ALIME0034","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARIA APARECIDA AZEVEDO PEREIRA DA SILVA, PATRICIA BELTRAO LESSA CONSTANT","6M2345","8","15","7","REGULAR","06/07/2021","CONSOLIDADA","PRESENCIAL"
"ENZIMA EM PROCESSAMENTO DE ALIMENTOS","ALIME0039","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ELMA REGINA SILVA DE ANDRADE WARTHA","5T1234","2","15","2","REGULAR","07/07/2021","CONSOLIDADA","PRESENCIAL"
"CIÊNCIA DOS MATERIAIS","MATER0089","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","EDUARDO KIRINUS TENTARDINI","4M2345  3N12","17","50","15","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"PROPRIEDADES MECÂNICAS DOS MATERIAIS","MATER0097","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","SANDRO GRIZA","3M2345  6N12","10","30","7","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"REDES DE COMPUTADORES","COMPU0004","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","JEAN CARLOS TEIXEIRA DE ARAUJO, ADMILSON DE RIBAMAR LIMA RIBEIRO","56T12","8","30","8","REGULAR","21/07/2021","CONSOLIDADA","PRESENCIAL"
"TERMODINÂMICA DOS MATERIAIS","MATER0090","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LUIS EDUARDO ALMEIDA, IARA DE FATIMA GIMENEZ","5M2345  2N12","8","30","6","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"REOLOGIA","MATER0100","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARCELO MASSAYOSHI UEKI","4T1234  5N12","1","30","1","REGULAR","20/07/2021","CONSOLIDADA","PRESENCIAL"
"CORROSÃO","MATER0113","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MICHELLE CARDINALE SOUZA SILVA MACEDO, SANDRA ANDREIA STWART DE ARAUJO SOUZA","5T1234  4N12","7","20","7","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"CINÉTICA E REATORES QUÍMICOS","ENQUI0043","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARCELO JOSE BARROS DE SOUZA","5T345","11","25","11","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"FENÔMENOS DE TRANSPORTE","ENQUI0042","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MANOEL MARCELO DO PRADO","3T123","11","25","10","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"ENGENHARIA DE BIOPROCESSOS","ENQUI0045","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ROBERTO RODRIGUES DE SOUZA","3T456","6","25","5","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"MÉTODOS MATEMÁTICOS PARA ENGENHARIA QUÍMICA","ENQUI0075","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ROGERIO LUZ PAGANO, ANTONIO SANTOS SILVA","2T345","12","25","11","REGULAR","25/06/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM PROPRIEDADES DOS MATERIAIS","MATER0118","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","CARLOS OTAVIO DAMAS MARTINS","3M2345","6","10","6","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM ENSAIOS E CARACTERIZAÇÃO","MATER0126","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","EULER ARAUJO DOS SANTOS","2T1234","7","20","6","REGULAR","12/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM MATERIAIS METÁLICOS","MATER0117","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","WILTON WALTER BATISTA","2T1234","5","30","5","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM MATERIAIS CERÂMICOS","MATER0121","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LEDJANE SILVA BARRETO","4T1234","8","20","8","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA PESQUISA","FARMA0049","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","13/04/2021","07/05/2021","DIVALDO PEREIRA DE LYRA JUNIOR, ANGELO ROBERTO ANTONIOLLI","346M345","16","25","16","REGULAR","08/06/2021","CONSOLIDADA","PRESENCIAL"
"GEOMORFOLOGIA E GEOTECNOLOGIAS","PGABA0008","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LUIZ ALBERTO VEDANA","5T2345","3","10","3","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"GEOCIÊNCIAS I","PGABA0032","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","HERBET CONCEICAO, CARLOS DINGES MARQUES DE SA, MARIA DE LOURDES DA SILVA ROSA","2T12345","4","4","4","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"GEOCIÊNCIAS I","PGABA0032","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ANA CLAUDIA DA SILVA ANDRADE, WAGNER SOUZA LIMA","4T23456","2","2","2","REGULAR","23/06/2021","CONSOLIDADA","PRESENCIAL"
"PROJETO DE PESQUISA I","PGABA0035","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ANA CLAUDIA DA SILVA ANDRADE","3T5","1","1","1","REGULAR","12/07/2021","CONSOLIDADA","PRESENCIAL"
"PROJETO DE PESQUISA I","PGABA0035","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","HERBET CONCEICAO","3T5","2","3","2","REGULAR","23/07/2021","CONSOLIDADA","PRESENCIAL"
"PROJETO DE PESQUISA I","PGABA0035","TURMA 03","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARIA DE LOURDES DA SILVA ROSA","3T5","2","2","2","REGULAR","01/07/2021","CONSOLIDADA","PRESENCIAL"
"PROJETO DE PESQUISA I","PGABA0035","TURMA 04","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","TAIS KALIL RODRIGUES","3T5","1","1","1","REGULAR","03/07/2021","CONSOLIDADA","PRESENCIAL"
"PROJETO DE PESQUISA III","PGABA0037","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LUIZ ALBERTO VEDANA","3T6","1","1","1","REGULAR","23/07/2021","CONSOLIDADA","PRESENCIAL"
"T.E. EM GEOCIÊNCIAS I","PGABA0042","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ANA CLAUDIA DA SILVA ANDRADE","3T234","2","10","2","REGULAR","25/06/2021","CONSOLIDADA","PRESENCIAL"
"T.E. EM GEOCIÊNCIAS II","PGABA0043","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARIA DE LOURDES DA SILVA ROSA, HERBET CONCEICAO","3T234","4","10","4","REGULAR","15/07/2021","CONSOLIDADA","PRESENCIAL"
"T.E. EM GEOCIÊNCIAS III","PGABA0044","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ADRIANE MACHADO","4T234","4","10","4","REGULAR","27/06/2021","CONSOLIDADA","PRESENCIAL"
"T.E. EM GEOCIÊNCIAS IV","PGABA0045","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","TAIS KALIL RODRIGUES","6T234","1","10","1","REGULAR","03/07/2021","CONSOLIDADA","PRESENCIAL"
"T.E. EM GEOCIÊNCIAS V","PGABA0046","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","JAILSON JÚNIOR ALVES SANTOS","5M345","4","10","4","REGULAR","30/06/2021","CONSOLIDADA","PRESENCIAL"
"CULTURA DE TECIDOS E CÉLULAS ANIMAIS E VEGETAIS","PROBI0012","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","BRANCILENE SANTOS DE ARAUJO","4T23","9","20","8","REGULAR","15/07/2021","CONSOLIDADA","PRESENCIAL"
"AVANÇOS EM BIOFÍSICA","PROBI0007","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","CARLA MARIA LINS DE VASCONCELOS","5M34","14","20","10","REGULAR","27/06/2021","CONSOLIDADA","PRESENCIAL"
"BIOQUÍMICA AVANÇADA","PROBI0010","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","CHARLES DOS SANTOS ESTEVAM","6M34","9","20","8","REGULAR","03/07/2021","CONSOLIDADA","PRESENCIAL"
"FÍSICA DOS MATERIAIS","FISIC0196","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARIO ERNESTO GIROLDO VALERIO, ZELIA SOARES MACEDO","24N12","4","4","4","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIOS EM BIOTECNOLOGIA II","PROBI0016","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","DANIEL PEREIRA DA SILVA, DENISE SANTOS RUZENE","2M56","12","20","12","REGULAR","16/06/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA CIENTÍFICA","CASAU0025","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","16/04/2021","EDUESLEY SANTANA SANTOS, ROSANA DE SOUZA SIQUEIRA BARRETO, MIBURGE BOLIVAR GOIS JUNIOR","24N1234","21","30","21","REGULAR","25/07/2021","CONSOLIDADA","PRESENCIAL"
"BIOESTATÍSTICA, ASPECTOS SOCIAIS E EPIDEMIOLÓGICOS DA SAÚDE","CASAU0026","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","19/04/2021","21/05/2021","KELLY DA SILVA, CARLOS EDUARDO PALANCH REPEKE, PAULO AUTRAN LEITE LIMA","4M23456  4T12345","23","30","23","REGULAR","21/07/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DO ENSINO SUPERIOR","CASAU0024","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","24/05/2021","12/06/2021","ADRIANA ANDRADE CARVALHO, ANDRÉ SALES BARRETO","4M3456  4T1234","21","30","21","REGULAR","21/07/2021","CONSOLIDADA","PRESENCIAL"
"ÉTICA","CASAU0027","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","13/06/2021","26/06/2021","MIBURGE BOLIVAR GOIS JUNIOR, PRISCILA LIMA DOS SANTOS","4M345  4T12345","21","30","21","REGULAR","23/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS AVANÇADOS EM CIÊNCIAS APLICADAS A SAÚDE I","CASAU0034","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LAVINIA TEIXEIRA DE AGUIAR MACHADO, PRISCILA LIMA DOS SANTOS, ADRIANA ANDRADE CARVALHO, ROSANA DE SOUZA SIQUEIRA BARRETO, EDUESLEY SANTANA SANTOS, CARLOS EDUARDO PALANCH REPEKE, ANDRÉ SALES BARRETO, MIBURGE BOLIVAR GOIS JUNIOR, KELLY DA SILVA","4M1","28","30","27","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"HIDROLOGIA AMBIENTAL","PROR0001","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ARIOVALDO ANTONIO TADEU LUCAS, MARCUS AURÉLIO SOARES CRUZ","3T1234","21","30","21","REGULAR","09/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO PERMANENTE DE PESQUISA - V","PSICO0126","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","DALILA XAVIER DE FRANCA","5M2345","9","12","9","REGULAR","11/08/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM ENSINO DE QUÍMICA","ENSCM0032","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","EDINÉIA TAVARES LOPES, MARIA BATISTA LIMA","5N1234","8","45","8","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA I","ENSCM0004","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","EDSON JOSE WARTHA","6M34","28","45","27","REGULAR","05/07/2021","CONSOLIDADA","PRESENCIAL"
"O LIVRO DIDÁTICO NO ENSINO DE CIÊNCIAS E MATEMÁTICA","ENSCM0014","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","IVANETE BATISTA DOS SANTOS","6T1234","20","45","18","REGULAR","20/07/2021","CONSOLIDADA","PRESENCIAL"
"MÉTODOS EM ECONOMIA REGIONAL E URBANA","PPGE0010","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LUIZ CARLOS DE SANTANA RIBEIRO","2M3456","9","15","9","REGULAR","18/08/2021","CONSOLIDADA","PRESENCIAL"
"TEORIAS DO DESENVOLVIMENTO","PPGE0001","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","FERNANDA ESPERIDIÃO","2T56  2N12","9","15","9","REGULAR","19/08/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIOS DE DISSERTAÇÃO","PPGE0007","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","MARCO ANTONIO JORGE","3T34","12","15","12","REGULAR","21/07/2021","CONSOLIDADA","PRESENCIAL"
"MÉTODOS MATEMÁTICOS","PPGE0046","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","OLINTO SILVEIRA ALVES FILHO","4M3456","8","15","8","REGULAR","17/07/2021","CONSOLIDADA","PRESENCIAL"
"MICROECONOMIA I","PPGE0002","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","FABIO RODRIGUES DE MOURA","5M3456","10","15","10","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM ECONOMIA SOCIAL E DESENVOLVIMENTO","PPGE0051","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","PAULO SERGIO SOUZA FERREIRA","6M3456","15","15","15","REGULAR","20/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS DE ESTUDOS I","NPGED0270","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","DINAMARA GARCIA FELDENS","2T2","11","40","11","REGULAR","07/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA I","NPGED0222","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","RICARDO COSTA DOS SANTOS","3M2345","4","40","4","REGULAR","22/06/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA II","NPGED0260","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","JOSEFA ELIANA SOUZA","3M2345","5","40","5","REGULAR","22/06/2021","CONSOLIDADA","PRESENCIAL"
"CURRÍCULOS, CULTURAS E DIFERENÇA","NPGED0244","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","SUZANA MARY DE ANDRADE NUNES, VELEIDA ANAHI CAPUA DA SILVA CHARLOT","3M3456","15","40","15","REGULAR","16/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA I","NPGED0222","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","SIMONE DE LUCENA FERREIRA","3T2345","7","40","7","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA II","NPGED0260","TURMA 02","NÃO INFORMADO","Local a Definir","2021","1","15/03/2021","26/06/2021","PAULO ROBERTO BOA SORTE SILVA","3T6  3N123","6","40","6","REGULAR","13/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA I","NPGED0222","TURMA 03","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LIVIA DE REZENDE CARDOSO","3T2345","4","40","4","REGULAR","12/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA II","NPGED0260","TURMA 03","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ALFRANCIO FERREIRA DIAS","3T2345","15","40","15","REGULAR","26/07/2021","CONSOLIDADA","PRESENCIAL"
"HISTORIOGRAFIA DA EDUCAÇÃO, FONTES E O OFÍCIO DO HISTORIADOR","NPGED0224","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","JOAQUIM TAVARES DA CONCEICAO, JOSÉ GENIVALDO MÁRTIRES","3T2345","10","40","10","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"FORMAÇÃO DE EDUCADORES","NPGED0110","TURMA 01","NÃO INFORMADO","Local a Definir","2021","1","15/03/2021","02/07/2021","LUIZ ANSELMO MENEZES SANTOS","4M2345","12","40","12","REGULAR","22/07/2021","CONSOLIDADA","PRESENCIAL"
"TECNOLOGIAS DIGITAIS E EDUCAÇÃO","NPGED0236","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","HENRIQUE NOU SCHNEIDER","4M2345","4","40","4","REGULAR","02/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS DE ESTUDOS IV","NPGED0273","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ALINE LIMA DE OLIVEIRA NEPOMUCENO, SINDIANY SUELEN CADUDA MARTINS, MARIA INEZ OLIVEIRA ARAUJO","5M2345","7","40","7","REGULAR","16/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA I","NPGED0222","TURMA 04","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","VELEIDA ANAHI CAPUA DA SILVA CHARLOT","5T2345","6","40","6","REGULAR","16/07/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS DE ESTUDOS IV","NPGED0273","TURMA 02","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","LIVIA DE REZENDE CARDOSO","5T2345","15","40","15","REGULAR","12/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA I","NPGED0222","TURMA 05","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","HEIKE SCHMITZ","6T1234","8","40","8","REGULAR","15/07/2021","CONSOLIDADA","PRESENCIAL"
"SEMINÁRIO DE PESQUISA II","NPGED0260","TURMA 04","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","BERNARD JEAN JACQUES CHARLOT","5T2345","4","40","4","REGULAR","15/07/2021","CONSOLIDADA","PRESENCIAL"
"ANÁLISE DE POLUENTES INORGÂNICOS","QUIMI0012","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ELISANGELA DE ANDRADE PASSOS","2M1234","4","15","4","REGULAR","29/06/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA CIENTÍFICA","NUTRI0021","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ELMA REGINA SILVA DE ANDRADE WARTHA","5M2345","12","15","11","REGULAR","05/11/2021","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA E DIDÁTICA DO ENSINO SUPERIOR","NUTRI0022","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","ANDHRESSA ARAUJO FAGUNDES","2M2345","20","20","20","REGULAR","07/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTATÍSTICA APLICADA À NUTRIÇÃO","NUTRI0010","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2021","1","15/03/2021","26/06/2021","DIVA ALIETE DOS SANTOS VIEIRA","3T234","27","27","27","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
